,SchulNr,Unnamed: 1,Name,Unnamed: 3,Schulart,Unnamed: 5,Bezirk,Unnamed: 7,Ortsteil,Unnamed: 9,Unnamed: 10,url
1271,08S04,,Schule am Zwickauer Damm,,"Förderschwerp. ""Lernen""",,Neukölln,,Rudow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21408
1272,08S04,,Schule am Zwickauer Damm,,"Förderschwerp. ""Lernen""",,Neukölln,,Rudow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21409
1273,08S04,,Schule am Zwickauer Damm,,"Förderschwerp. ""Lernen""",,Neukölln,,Rudow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21410
1274,06G02,,Süd-Grundschule,,Grundschule,,Steglitz-Zehlendorf,,Zehlendorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21274
1275,05G16,,Zeppelin-Grundschule,,Grundschule,,Spandau,,Staaken,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21909
1276,09E07,,Informationstechnik Internationale Schule Berlin,,Sonstige Ergänzungsschule,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22285
1277,03E10,,VISAGIO College,,Kosmetikschule,,Pankow,,Buch,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22112
1278,10K07,,Caspar-David-Friedrich-Schule,,Integrierte Sekundarschule,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22121
1279,06P05,,Emil-Molt-Schule,,Freie Waldorfschule,,Steglitz-Zehlendorf,,Zehlendorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21317
1280,10G31,,Franz-Carl-Achard-Grundschule,,Grundschule,,Marzahn-Hellersdorf,,Kaulsdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22127
1281,10G17,,Beatrix-Potter-Grundschule,,Grundschule,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22304
1282,10Y08,,Sartre-Gymnasium,,Gymnasium,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22227
1283,06G10,,Grundschule am Buschgraben,,Grundschule,,Steglitz-Zehlendorf,,Zehlendorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21278
1284,10P14,,dreieins-Grundschule Berlin-Kaulsdorf,,Grundschule,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22502
1285,05G14,,Linden-Grundschule,,Grundschule,,Spandau,,Staaken,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22109
1286,08K05,,Clay-Schule,,Integrierte Sekundarschule,,Neukölln,,Rudow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21403
1287,07G30,,Annedore-Leber-Grundschule,,Grundschule,,Tempelhof-Schöneberg,,Lichtenrade,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22313
1288,10G28,,Grundschule am Hollerbusch,,Grundschule,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21618
1289,07G26,,Grundschule im Taunusviertel,,Grundschule,,Tempelhof-Schöneberg,,Lichtenrade,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21627
1290,10G33,,Ulmen-Grundschule,,Grundschule,,Marzahn-Hellersdorf,,Kaulsdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22128
1291,07K04,,Theodor-Haubach-Schule,,Integrierte Sekundarschule,,Tempelhof-Schöneberg,,Lichtenrade,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21384
1292,10K05,,Jean-Piaget-Schule,,Integrierte Sekundarschule,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22255
1293,10K10,,Wolfgang-Amadeus-Mozart-Schule (Gemeinschaftsschule),,Gemeinschaftsschule,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22307
1294,06G03,,Johannes-Tews-Grundschule,,Grundschule,,Steglitz-Zehlendorf,,Nikolassee,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21298
1295,06Y05,,Werner-von-Siemens-Gymnasium,,Gymnasium,,Steglitz-Zehlendorf,,Nikolassee,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21300
1296,07A04,,3. Schulpraktisches Seminar Tempelhof-Schöneberg,,Schulpraktisches Seminar,,Tempelhof-Schöneberg,,Lichtenrade,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21361
1297,07A02,,2. Schulpraktisches Seminar Tempelhof-Schöneberg,,Schulpraktisches Seminar,,Tempelhof-Schöneberg,,Lichtenrade,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21568
1298,07A01,,1. Schulpraktisches Seminar Tempelhof-Schöneberg,,Schulpraktisches Seminar,,Tempelhof-Schöneberg,,Lichtenrade,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21817
1299,07A07,,4. Schulpraktisches Seminar Tempelhof-Schöneberg,,Schulpraktisches Seminar,,Tempelhof-Schöneberg,,Lichtenrade,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22541
1300,07A08,,5. Schulpraktisches Seminar Tempelhof-Schöneberg,,Schulpraktisches Seminar,,Tempelhof-Schöneberg,,Lichtenrade,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22611
1301,07A09,,6. Schulpraktisches Seminar Tempelhof-Schöneberg,,Schulpraktisches Seminar,,Tempelhof-Schöneberg,,Lichtenrade,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22632
1302,08G28,,Matthias-Claudius-Schule (Grundschule),,Grundschule,,Neukölln,,Rudow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22311
1303,05K09,,Schule am Staakener Kleeblatt (Integrierte Sekundarschule),,Integrierte Sekundarschule,,Spandau,,Staaken,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21677
1304,10G18,,Pusteblume-Grundschule,,Grundschule,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22305
1305,10P13,,BEST-Sabel-Grundschule Kaulsdorf,,Grundschule,,Marzahn-Hellersdorf,,Kaulsdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22145
1306,08G11,,Schliemann-Grundschule,,Grundschule,,Neukölln,,Rudow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22412
1307,10S07,,Schule am Rosenhain,,"Förderschwerp. ""Lernen""",,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21931
1308,10S07,,Schule am Rosenhain,,"Förderschwerp. ""Lernen""",,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21932
1309,10S07,,Schule am Rosenhain,,"Förderschwerp. ""Lernen""",,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21933
1310,07K02,,Carl-Zeiss-Schule,,Integrierte Sekundarschule,,Tempelhof-Schöneberg,,Lichtenrade,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21522
1311,05E05,,Bundeswehrfachschule Berlin,,Sonstige Ergänzungsschule,,Spandau,,Kladow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22539
1312,07Y09,,Georg-Büchner-Gymnasium,,Gymnasium,,Tempelhof-Schöneberg,,Lichtenrade,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22222
1313,08A04,,3. Schulpraktisches Seminar Neukölln,,Schulpraktisches Seminar,,Neukölln,,Rudow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22287
1314,09G09,,Heide-Schule (Grundschule),,Grundschule,,Treptow-Köpenick,,Adlershof,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21462
1315,05E02,,Artaban Schule für künstlerische Therapie,,Heilpraktikerschule,,Spandau,,Kladow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21863
1316,09G17,,Uhlenhorst-Grundschule,,Grundschule,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21480
1317,09K01,,Merian-Schule (Integrierte Sekundarschule),,Integrierte Sekundarschule,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21948
1318,10B02,,Rahel-Hirsch-Schule (OSZ Gesundheit/Medizin),,Oberstufenzentrum,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21656
1319,10B02,,Rahel-Hirsch-Schule (OSZ Gesundheit/Medizin),,Oberstufenzentrum,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21657
1320,10B02,,Rahel-Hirsch-Schule (OSZ Gesundheit/Medizin),,Oberstufenzentrum,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21658
1321,10B02,,Rahel-Hirsch-Schule (OSZ Gesundheit/Medizin),,Oberstufenzentrum,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21659
1322,10B02,,Rahel-Hirsch-Schule (OSZ Gesundheit/Medizin),,Oberstufenzentrum,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21660
1323,10G25,,Grundschule am Schleipfuhl,,Grundschule,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22290
1324,09P10,,Bewegte Schule Köpenick (Grundschule),,Grundschule,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21943
1325,07G35,,Nahariya-Grundschule,,Grundschule,,Tempelhof-Schöneberg,,Lichtenrade,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21515
1326,09K02,,Anna-Seghers-Schule (Gemeinschaftsschule),,Gemeinschaftsschule,,Treptow-Köpenick,,Adlershof,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21473
1327,09E01,,Elop training engineering Berlin,,Wirtschafts- und Verwaltungsschule,,Treptow-Köpenick,,Adlershof,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22223
1328,09E06,,arts and stage academy,,Künstlerische Schule,,Treptow-Köpenick,,Adlershof,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21664
1329,05P01,,Freie Waldorfschule Havelhöhe - Eugen Kolisko,,Freie Waldorfschule,,Spandau,,Kladow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21795
1330,08G25,,Michael-Ende-Schule (Grundschule),,Grundschule,,Neukölln,,Rudow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21920
1331,09P09,,BEST-Sabel-Oberschule,,Kombinierte allgemein bildende Schule,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21425
1332,09P09,,BEST-Sabel-Oberschule,,Kombinierte allgemein bildende Schule,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21426
1333,10P12,,Freie Schule am Elsengrund (Integrierte Sekundarschule),,Integrierte Sekundarschule,,Marzahn-Hellersdorf,,Mahlsdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21289
1334,07G29,,Käthe-Kollwitz-Grundschule,,Grundschule,,Tempelhof-Schöneberg,,Lichtenrade,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21380
1335,10P09,,Sabine-Ball-Grundschule,,Grundschule,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21812
1336,07Y08,,Ulrich-von-Hutten-Gymnasium,,Gymnasium,,Tempelhof-Schöneberg,,Lichtenrade,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21518
1337,09Y05,,Alexander-von-Humboldt-Gymnasium,,Gymnasium,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21945
1338,09P08,,BEST-Sabel Designschule,,Berufsfachschule,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22134
1339,09G23,,Hauptmann-von-Köpenick-Schule (Grundschule),,Grundschule,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21849
1340,10G26,,Friedrich-Schiller-Grundschule,,Grundschule,,Marzahn-Hellersdorf,,Mahlsdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22116
1341,10Y11,,Melanchthon-Gymnasium,,Gymnasium,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21934
1342,10G22,,Kolibri-Grundschule,,Grundschule,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22308
1343,10G32,,Kiekemal-Schule (Grundschule),,Grundschule,,Marzahn-Hellersdorf,,Mahlsdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21706
1344,10K13,,13. Schule (Integrierte Sekundarschule),,Integrierte Sekundarschule,,Marzahn-Hellersdorf,,Mahlsdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22653
1345,09G18,,Schule in der Köllnischen Vorstadt (Grundschule),,Grundschule,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22117
1346,10K09,,Konrad-Wachsmann-Schule,,Integrierte Sekundarschule,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22118
1347,10P05,,BEST-Sabel-Grundschule Mahlsdorf,,Grundschule,,Marzahn-Hellersdorf,,Mahlsdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22235
1348,09K08,,Schule an der Dahme (Integrierte Sekundarschule),,Integrierte Sekundarschule,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22053
1349,06P08,,Sancta-Maria-Schule der Hedwigschwestern,,"Förderschwerp. ""Lernen""u.""Geistige Entwickl.""",,Steglitz-Zehlendorf,,Nikolassee,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21725
1350,06P08,,Sancta-Maria-Schule der Hedwigschwestern,,"Förderschwerp. ""Lernen""u.""Geistige Entwickl.""",,Steglitz-Zehlendorf,,Nikolassee,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21726
1351,09P11,,Berufsbildungszentrum Chemie,,Fachschule,,Treptow-Köpenick,,Adlershof,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22157
1352,09G10,,Schule am Berg (Grundschule),,Grundschule,,Treptow-Köpenick,,Altglienicke,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21463
1353,08Y06,,Hannah-Arendt-Gymnasium,,Gymnasium,,Neukölln,,Rudow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21587
1354,05Y03,,Hans-Carossa-Gymnasium,,Gymnasium,,Spandau,,Kladow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22062
1355,08G37,,Rose-Oehmichen-Schule (Grundschule),,Grundschule,,Neukölln,,Rudow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22217
1356,06Y04,,Dreilinden-Gymnasium,,Gymnasium,,Steglitz-Zehlendorf,,Nikolassee,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21299
1357,05G29,,Mary-Poppins-Grundschule,,Grundschule,,Spandau,,Kladow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21936
1358,10G19,,Bücherwurm-Schule am Weiher (Grundschule),,Grundschule,,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22306
1359,10S08,,Schule am Mummelsoll,,"Förderschwerp. ""Geistige Entwicklung""",,Marzahn-Hellersdorf,,Hellersdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21929
1360,09A03,,3. Schulpraktisches Seminar Treptow-Köpenick,,Schulpraktisches Seminar,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21972
1361,09A04,,4. Schulpraktisches Seminar Treptow-Köpenick,,Schulpraktisches Seminar,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22331
1362,09A01,,1. Schulpraktisches Seminar Treptow-Köpenick,,Schulpraktisches Seminar,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21468
1363,09A02,,2. Schulpraktisches Seminar Treptow-Köpenick,,Schulpraktisches Seminar,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21477
1364,06G09,,Dreilinden-Grundschule,,Grundschule,,Steglitz-Zehlendorf,,Nikolassee,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21277
1365,10G30,,Mahlsdorfer Grundschule,,Grundschule,,Marzahn-Hellersdorf,,Mahlsdorf,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22122
1366,05G19,,Grundschule am Ritterfeld,,Grundschule,,Spandau,,Kladow,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21811
1367,09G11,,Schule am Pegasuseck (Grundschule),,Grundschule,,Treptow-Köpenick,,Altglienicke,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=21387
1368,06P21,,Internationale Montessorischule Berlin (Grundschule),,Grundschule,,Steglitz-Zehlendorf,,Wannsee,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22521
1369,09G19,,Amtsfeld-Schule (Grundschule),,Grundschule,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22110
1370,09Y11,,Emmy-Noether-Gymnasium,,Gymnasium,,Treptow-Köpenick,,Köpenick,,,https://www.berlin.de/sen/bildung/schule/berliner-schulen/schulverzeichnis/Schulportrait.aspx?IDSchulzweig=22164
